date,city,blood_group,units_demanded,day_of_week,month,is_weekend,is_festival
2024-02-22,Chennai,O-,3,3,2,0,0
2024-02-22,Chennai,A+,18,3,2,0,0
2024-02-22,Chennai,A-,0,3,2,0,0
2024-02-22,Chennai,B+,14,3,2,0,0
2024-02-22,Chennai,B-,2,3,2,0,0
2024-02-22,Chennai,AB+,5,3,2,0,0
2024-02-22,Chennai,AB-,0,3,2,0,0
2024-02-22,Kolkata,O+,12,3,2,0,0
2024-02-22,Kolkata,O-,1,3,2,0,0
2024-02-22,Kolkata,A+,9,3,2,0,0
2024-02-22,Kolkata,A-,0,3,2,0,0
2024-02-22,Kolkata,B+,9,3,2,0,0
2024-02-22,Kolkata,B-,3,3,2,0,0
2024-02-22,Kolkata,AB+,2,3,2,0,0
2024-02-22,Kolkata,AB-,1,3,2,0,0
2024-02-23,Delhi,O+,19,4,2,0,0
2024-02-23,Delhi,O-,2,4,2,0,0
2024-02-23,Delhi,A+,10,4,2,0,0
2024-02-23,Delhi,A-,0,4,2,0,0
2024-02-23,Delhi,B+,15,4,2,0,0
2024-02-23,Delhi,B-,1,4,2,0,0
2024-02-23,Delhi,AB+,9,4,2,0,0
2024-02-23,Delhi,AB-,0,4,2,0,0
2024-02-23,Mumbai,O+,19,4,2,0,0
2024-02-23,Mumbai,O-,5,4,2,0,0
2024-02-23,Mumbai,A+,17,4,2,0,0
2024-02-23,Mumbai,A-,0,4,2,0,0
2024-02-23,Mumbai,B+,17,4,2,0,0
2024-02-23,Mumbai,B-,1,4,2,0,0
2024-02-23,Mumbai,AB+,4,4,2,0,0
2024-02-23,Mumbai,AB-,1,4,2,0,0
2024-02-23,Bangalore,O+,12,4,2,0,0
2024-02-23,Bangalore,O-,1,4,2,0,0
2024-02-23,Bangalore,A+,14,4,2,0,0
2024-02-23,Bangalore,A-,2,4,2,0,0
2024-02-23,Bangalore,B+,11,4,2,0,0
2024-02-23,Bangalore,B-,1,4,2,0,0
2024-02-23,Bangalore,AB+,1,4,2,0,0
2024-02-23,Bangalore,AB-,0,4,2,0,0
2024-02-23,Chennai,O+,25,4,2,0,0
2024-02-23,Chennai,O-,3,4,2,0,0
2024-02-23,Chennai,A+,12,4,2,0,0
2024-02-23,Chennai,A-,0,4,2,0,0
2024-02-23,Chennai,B+,11,4,2,0,0
2024-02-23,Chennai,B-,2,4,2,0,0
2024-02-23,Chennai,AB+,1,4,2,0,0
2024-02-23,Chennai,AB-,0,4,2,0,0
2024-02-23,Kolkata,O+,11,4,2,0,0
2024-02-23,Kolkata,O-,2,4,2,0,0
2024-02-23,Kolkata,A+,11,4,2,0,0
2024-02-23,Kolkata,A-,0,4,2,0,0
2024-02-23,Kolkata,B+,18,4,2,0,0
2024-02-23,Kolkata,B-,1,4,2,0,0
2024-02-23,Kolkata,AB+,4,4,2,0,0
2024-02-23,Kolkata,AB-,1,4,2,0,0
2024-02-24,Delhi,O+,15,5,2,1,0
2024-02-24,Delhi,O-,3,5,2,1,0
2024-02-24,Delhi,A+,9,5,2,1,0
2024-02-24,Delhi,A-,0,5,2,1,0
2024-02-24,Delhi,B+,8,5,2,1,0
2024-02-24,Delhi,B-,0,5,2,1,0
2024-02-24,Delhi,AB+,2,5,2,1,0
2024-02-24,Delhi,AB-,1,5,2,1,0
2024-02-24,Mumbai,O+,15,5,2,1,0
2024-02-24,Mumbai,O-,4,5,2,1,0
2024-02-24,Mumbai,A+,15,5,2,1,0
2024-02-24,Mumbai,A-,1,5,2,1,0
2024-02-24,Mumbai,B+,16,5,2,1,0
2024-02-24,Mumbai,B-,0,5,2,1,0
2024-02-24,Mumbai,AB+,1,5,2,1,0
2024-02-24,Mumbai,AB-,0,5,2,1,0
2024-02-24,Bangalore,O+,8,5,2,1,0
2024-02-24,Bangalore,O-,0,5,2,1,0
2024-02-24,Bangalore,A+,9,5,2,1,0
2024-02-24,Bangalore,A-,0,5,2,1,0
2024-02-24,Bangalore,B+,10,5,2,1,0
2024-02-24,Bangalore,B-,2,5,2,1,0
2024-02-24,Bangalore,AB+,1,5,2,1,0
2024-02-24,Bangalore,AB-,0,5,2,1,0
2024-02-24,Chennai,O+,16,5,2,1,0
2024-02-24,Chennai,O-,4,5,2,1,0
2024-02-24,Chennai,A+,9,5,2,1,0
2024-02-24,Chennai,A-,0,5,2,1,0
2024-02-24,Chennai,B+,8,5,2,1,0
2024-02-24,Chennai,B-,1,5,2,1,0
2024-02-24,Chennai,AB+,2,5,2,1,0
2024-02-24,Chennai,AB-,0,5,2,1,0
2024-02-24,Kolkata,O+,10,5,2,1,0
2024-02-24,Kolkata,O-,0,5,2,1,0
2024-02-24,Kolkata,A+,7,5,2,1,0
2024-02-24,Kolkata,A-,0,5,2,1,0
2024-02-24,Kolkata,B+,9,5,2,1,0
2024-02-24,Kolkata,B-,0,5,2,1,0
2024-02-24,Kolkata,AB+,1,5,2,1,0
2024-02-24,Kolkata,AB-,0,5,2,1,0
2024-02-25,Delhi,O+,15,6,2,1,0
2024-02-25,Delhi,O-,3,6,2,1,0
2024-02-25,Delhi,A+,10,6,2,1,0
2024-02-25,Delhi,A-,0,6,2,1,0
2024-02-25,Delhi,B+,7,6,2,1,0
2024-02-25,Delhi,B-,1,6,2,1,0
2024-02-25,Delhi,AB+,1,6,2,1,0
2024-02-25,Delhi,AB-,1,6,2,1,0
2024-02-25,Mumbai,O+,15,6,2,1,0
2024-02-25,Mumbai,O-,3,6,2,1,0
2024-02-25,Mumbai,A+,11,6,2,1,0
2024-02-25,Mumbai,A-,2,6,2,1,0
2024-02-25,Mumbai,B+,14,6,2,1,0
2024-02-25,Mumbai,B-,1,6,2,1,0
2024-02-25,Mumbai,AB+,3,6,2,1,0
2024-02-25,Mumbai,AB-,2,6,2,1,0
2024-02-25,Bangalore,O+,11,6,2,1,0
2024-02-25,Bangalore,O-,0,6,2,1,0
2024-02-25,Bangalore,A+,7,6,2,1,0
2024-02-25,Bangalore,A-,0,6,2,1,0
2024-02-25,Bangalore,B+,12,6,2,1,0
2024-02-25,Bangalore,B-,0,6,2,1,0
2024-02-25,Bangalore,AB+,2,6,2,1,0
2024-02-25,Bangalore,AB-,1,6,2,1,0
2024-02-25,Chennai,O+,10,6,2,1,0
2024-02-25,Chennai,O-,1,6,2,1,0
2024-02-25,Chennai,A+,8,6,2,1,0
2024-02-25,Chennai,A-,1,6,2,1,0
2024-02-25,Chennai,B+,13,6,2,1,0
2024-02-25,Chennai,B-,0,6,2,1,0
2024-02-25,Chennai,AB+,1,6,2,1,0
2024-02-25,Chennai,AB-,1,6,2,1,0
2024-02-25,Kolkata,O+,5,6,2,1,0
2024-02-25,Kolkata,O-,0,6,2,1,0
2024-02-25,Kolkata,A+,5,6,2,1,0
2024-02-25,Kolkata,A-,0,6,2,1,0
2024-02-25,Kolkata,B+,8,6,2,1,0
2024-02-25,Kolkata,B-,2,6,2,1,0
2024-02-25,Kolkata,AB+,2,6,2,1,0
2024-02-25,Kolkata,AB-,0,6,2,1,0
2024-02-26,Delhi,O+,25,0,2,0,0
2024-02-26,Delhi,O-,2,0,2,0,0
2024-02-26,Delhi,A+,10,0,2,0,0
2024-02-26,Delhi,A-,0,0,2,0,0
2024-02-26,Delhi,B+,27,0,2,0,0
2024-02-26,Delhi,B-,3,0,2,0,0
2024-02-26,Delhi,AB+,2,0,2,0,0
2024-02-26,Delhi,AB-,0,0,2,0,0
2024-02-26,Mumbai,O+,28,0,2,0,0
2024-02-26,Mumbai,O-,0,0,2,0,0
2024-02-26,Mumbai,A+,14,0,2,0,0
2024-02-26,Mumbai,A-,0,0,2,0,0
2024-02-26,Mumbai,B+,22,0,2,0,0
2024-02-26,Mumbai,B-,6,0,2,0,0
2024-02-26,Mumbai,AB+,5,0,2,0,0
2024-02-26,Mumbai,AB-,1,0,2,0,0
2024-02-26,Bangalore,O+,20,0,2,0,0
2024-02-26,Bangalore,O-,0,0,2,0,0
2024-02-26,Bangalore,A+,11,0,2,0,0
2024-02-26,Bangalore,A-,1,0,2,0,0
2024-02-26,Bangalore,B+,16,0,2,0,0
2024-02-26,Bangalore,B-,1,0,2,0,0
2024-02-26,Bangalore,AB+,1,0,2,0,0
2024-02-26,Bangalore,AB-,1,0,2,0,0
2024-02-26,Chennai,O+,22,0,2,0,0
2024-02-26,Chennai,O-,2,0,2,0,0
2024-02-26,Chennai,A+,5,0,2,0,0
2024-02-26,Chennai,A-,1,0,2,0,0
2024-02-26,Chennai,B+,17,0,2,0,0
2024-02-26,Chennai,B-,0,0,2,0,0
2024-02-26,Chennai,AB+,2,0,2,0,0
2024-02-26,Chennai,AB-,0,0,2,0,0
2024-02-26,Kolkata,O+,18,0,2,0,0
2024-02-26,Kolkata,O-,3,0,2,0,0
2024-02-26,Kolkata,A+,7,0,2,0,0
2024-02-26,Kolkata,A-,1,0,2,0,0
2024-02-26,Kolkata,B+,14,0,2,0,0
2024-02-26,Kolkata,B-,1,0,2,0,0
2024-02-26,Kolkata,AB+,5,0,2,0,0
2024-02-26,Kolkata,AB-,0,0,2,0,0
2024-02-27,Delhi,O+,21,1,2,0,0
2024-02-27,Delhi,O-,3,1,2,0,0
2024-02-27,Delhi,A+,7,1,2,0,0
2024-02-27,Delhi,A-,1,1,2,0,0
2024-02-27,Delhi,B+,19,1,2,0,0
2024-02-27,Delhi,B-,2,1,2,0,0
2024-02-27,Delhi,AB+,5,1,2,0,0
2024-02-27,Delhi,AB-,0,1,2,0,0
2024-02-27,Mumbai,O+,24,1,2,0,0
2024-02-27,Mumbai,O-,3,1,2,0,0
2024-02-27,Mumbai,A+,14,1,2,0,0
2024-02-27,Mumbai,A-,2,1,2,0,0
2024-02-27,Mumbai,B+,13,1,2,0,0
2024-02-27,Mumbai,B-,3,1,2,0,0
2024-02-27,Mumbai,AB+,3,1,2,0,0
2024-02-27,Mumbai,AB-,2,1,2,0,0
2024-02-27,Bangalore,O+,11,1,2,0,0
2024-02-27,Bangalore,O-,2,1,2,0,0
2024-02-27,Bangalore,A+,9,1,2,0,0
2024-02-27,Bangalore,A-,0,1,2,0,0
2024-02-27,Bangalore,B+,5,1,2,0,0
2024-02-27,Bangalore,B-,1,1,2,0,0
2024-02-27,Bangalore,AB+,4,1,2,0,0
2024-02-27,Bangalore,AB-,1,1,2,0,0
2024-02-27,Chennai,O+,16,1,2,0,0
2024-02-27,Chennai,O-,3,1,2,0,0
2024-02-27,Chennai,A+,13,1,2,0,0
2024-02-27,Chennai,A-,1,1,2,0,0
2024-02-27,Chennai,B+,9,1,2,0,0
2024-02-27,Chennai,B-,1,1,2,0,0
2024-02-27,Chennai,AB+,4,1,2,0,0
2024-02-27,Chennai,AB-,0,1,2,0,0
2024-02-27,Kolkata,O+,7,1,2,0,0
2024-02-27,Kolkata,O-,2,1,2,0,0
2024-02-27,Kolkata,A+,3,1,2,0,0
2024-02-27,Kolkata,A-,1,1,2,0,0
2024-02-27,Kolkata,B+,9,1,2,0,0
2024-02-27,Kolkata,B-,1,1,2,0,0
2024-02-27,Kolkata,AB+,4,1,2,0,0
2024-02-27,Kolkata,AB-,1,1,2,0,0
2024-02-28,Delhi,O+,17,2,2,0,0
2024-02-28,Delhi,O-,1,2,2,0,0
2024-02-28,Delhi,A+,16,2,2,0,0
2024-02-28,Delhi,A-,0,2,2,0,0
2024-02-28,Delhi,B+,14,2,2,0,0
2024-02-28,Delhi,B-,0,2,2,0,0
2024-02-28,Delhi,AB+,2,2,2,0,0
2024-02-28,Delhi,AB-,1,2,2,0,0
2024-02-28,Mumbai,O+,25,2,2,0,0
2024-02-28,Mumbai,O-,1,2,2,0,0
2024-02-28,Mumbai,A+,9,2,2,0,0
2024-02-28,Mumbai,A-,1,2,2,0,0
2024-02-28,Mumbai,B+,10,2,2,0,0
2024-02-28,Mumbai,B-,1,2,2,0,0
2024-02-28,Mumbai,AB+,3,2,2,0,0
2024-02-28,Mumbai,AB-,0,2,2,0,0
2024-02-28,Bangalore,O+,11,2,2,0,0
2024-02-28,Bangalore,O-,1,2,2,0,0
2024-02-28,Bangalore,A+,5,2,2,0,0
2024-02-28,Bangalore,A-,2,2,2,0,0
2024-02-28,Bangalore,B+,10,2,2,0,0
2024-02-28,Bangalore,B-,1,2,2,0,0
2024-02-28,Bangalore,AB+,4,2,2,0,0
2024-02-28,Bangalore,AB-,1,2,2,0,0
2024-02-28,Chennai,O+,13,2,2,0,0
2024-02-28,Chennai,O-,3,2,2,0,0
2024-02-28,Chennai,A+,11,2,2,0,0
2024-02-28,Chennai,A-,0,2,2,0,0
2024-02-28,Chennai,B+,6,2,2,0,0
2024-02-28,Chennai,B-,0,2,2,0,0
2024-02-28,Chennai,AB+,2,2,2,0,0
2024-02-28,Chennai,AB-,0,2,2,0,0
2024-02-28,Kolkata,O+,13,2,2,0,0
2024-02-28,Kolkata,O-,7,2,2,0,0
2024-02-28,Kolkata,A+,5,2,2,0,0
2024-02-28,Kolkata,A-,1,2,2,0,0
2024-02-28,Kolkata,B+,12,2,2,0,0
2024-02-28,Kolkata,B-,0,2,2,0,0
2024-02-28,Kolkata,AB+,6,2,2,0,0
2024-02-28,Kolkata,AB-,0,2,2,0,0
2024-02-29,Delhi,O+,17,3,2,0,0
2024-02-29,Delhi,O-,3,3,2,0,0
2024-02-29,Delhi,A+,14,3,2,0,0
2024-02-29,Delhi,A-,2,3,2,0,0
2024-02-29,Delhi,B+,14,3,2,0,0
2024-02-29,Delhi,B-,3,3,2,0,0
2024-02-29,Delhi,AB+,4,3,2,0,0
2024-02-29,Delhi,AB-,1,3,2,0,0
2024-02-29,Mumbai,O+,23,3,2,0,0
2024-02-29,Mumbai,O-,4,3,2,0,0
2024-02-29,Mumbai,A+,15,3,2,0,0
2024-02-29,Mumbai,A-,1,3,2,0,0
2024-02-29,Mumbai,B+,13,3,2,0,0
2024-02-29,Mumbai,B-,3,3,2,0,0
2024-02-29,Mumbai,AB+,2,3,2,0,0
2024-02-29,Mumbai,AB-,1,3,2,0,0
2024-02-29,Bangalore,O+,13,3,2,0,0
2024-02-29,Bangalore,O-,1,3,2,0,0
2024-02-29,Bangalore,A+,14,3,2,0,0
2024-02-29,Bangalore,A-,1,3,2,0,0
2024-02-29,Bangalore,B+,8,3,2,0,0
2024-02-29,Bangalore,B-,2,3,2,0,0
2024-02-29,Bangalore,AB+,6,3,2,0,0
2024-02-29,Bangalore,AB-,1,3,2,0,0
2024-02-29,Chennai,O+,17,3,2,0,0
2024-02-29,Chennai,O-,2,3,2,0,0
2024-02-29,Chennai,A+,7,3,2,0,0
2024-02-29,Chennai,A-,0,3,2,0,0
2024-02-29,Chennai,B+,8,3,2,0,0
2024-02-29,Chennai,B-,2,3,2,0,0
2024-02-29,Chennai,AB+,5,3,2,0,0
2024-02-29,Chennai,AB-,0,3,2,0,0
2024-02-29,Kolkata,O+,19,3,2,0,0
2024-02-29,Kolkata,O-,4,3,2,0,0
2024-02-29,Kolkata,A+,8,3,2,0,0
2024-02-29,Kolkata,A-,1,3,2,0,0
2024-02-29,Kolkata,B+,13,3,2,0,0
2024-02-29,Kolkata,B-,1,3,2,0,0
2024-02-29,Kolkata,AB+,1,3,2,0,0
2024-02-29,Kolkata,AB-,0,3,2,0,0
2024-03-01,Delhi,O+,22,4,3,0,0
2024-03-01,Delhi,O-,4,4,3,0,0
2024-03-01,Delhi,A+,14,4,3,0,0
2024-03-01,Delhi,A-,0,4,3,0,0
2024-03-01,Delhi,B+,15,4,3,0,0
2024-03-01,Delhi,B-,2,4,3,0,0
2024-03-01,Delhi,AB+,3,4,3,0,0
2024-03-01,Delhi,AB-,0,4,3,0,0
2024-03-01,Mumbai,O+,18,4,3,0,0
2024-03-01,Mumbai,O-,4,4,3,0,0
2024-03-01,Mumbai,A+,21,4,3,0,0
2024-03-01,Mumbai,A-,1,4,3,0,0
2024-03-01,Mumbai,B+,18,4,3,0,0
2024-03-01,Mumbai,B-,3,4,3,0,0
2024-03-01,Mumbai,AB+,5,4,3,0,0
2024-03-01,Mumbai,AB-,2,4,3,0,0
2024-03-01,Bangalore,O+,12,4,3,0,0
2024-03-01,Bangalore,O-,0,4,3,0,0
2024-03-01,Bangalore,A+,11,4,3,0,0
2024-03-01,Bangalore,A-,0,4,3,0,0
2024-03-01,Bangalore,B+,11,4,3,0,0
2024-03-01,Bangalore,B-,2,4,3,0,0
2024-03-01,Bangalore,AB+,2,4,3,0,0
2024-03-01,Bangalore,AB-,1,4,3,0,0
2024-03-01,Chennai,O+,8,4,3,0,0
2024-03-01,Chennai,O-,5,4,3,0,0
2024-03-01,Chennai,A+,20,4,3,0,0
2024-03-01,Chennai,A-,0,4,3,0,0
2024-03-01,Chennai,B+,12,4,3,0,0
2024-03-01,Chennai,B-,0,4,3,0,0
2024-03-01,Chennai,AB+,1,4,3,0,0
2024-03-01,Chennai,AB-,1,4,3,0,0
2024-03-01,Kolkata,O+,13,4,3,0,0
2024-03-01,Kolkata,O-,0,4,3,0,0
2024-03-01,Kolkata,A+,8,4,3,0,0
2024-03-01,Kolkata,A-,0,4,3,0,0
2024-03-01,Kolkata,B+,9,4,3,0,0
2024-03-01,Kolkata,B-,0,4,3,0,0
2024-03-01,Kolkata,AB+,3,4,3,0,0
2024-03-01,Kolkata,AB-,0,4,3,0,0
2024-03-02,Delhi,O+,15,5,3,1,0
2024-03-02,Delhi,O-,4,5,3,1,0
2024-03-02,Delhi,A+,7,5,3,1,0
2024-03-02,Delhi,A-,1,5,3,1,0
2024-03-02,Delhi,B+,5,5,3,1,0
2024-03-02,Delhi,B-,0,5,3,1,0
2024-03-02,Delhi,AB+,2,5,3,1,0
2024-03-02,Delhi,AB-,0,5,3,1,0
2024-03-02,Mumbai,O+,13,5,3,1,0
2024-03-02,Mumbai,O-,1,5,3,1,0
2024-03-02,Mumbai,A+,6,5,3,1,0
2024-03-02,Mumbai,A-,0,5,3,1,0
2024-03-02,Mumbai,B+,17,5,3,1,0
2024-03-02,Mumbai,B-,0,5,3,1,0
2024-03-02,Mumbai,AB+,1,5,3,1,0
2024-03-02,Mumbai,AB-,0,5,3,1,0
2024-03-02,Bangalore,O+,6,5,3,1,0
2024-03-02,Bangalore,O-,2,5,3,1,0
2024-03-02,Bangalore,A+,7,5,3,1,0
2024-03-02,Bangalore,A-,1,5,3,1,0
2024-03-02,Bangalore,B+,6,5,3,1,0
2024-03-02,Bangalore,B-,1,5,3,1,0
2024-03-02,Bangalore,AB+,1,5,3,1,0
2024-03-02,Bangalore,AB-,0,5,3,1,0
2024-03-02,Chennai,O+,13,5,3,1,0
2024-03-02,Chennai,O-,1,5,3,1,0
2024-03-02,Chennai,A+,10,5,3,1,0
2024-03-02,Chennai,A-,2,5,3,1,0
2024-03-02,Chennai,B+,6,5,3,1,0
2024-03-02,Chennai,B-,3,5,3,1,0
2024-03-02,Chennai,AB+,0,5,3,1,0
2024-03-02,Chennai,AB-,0,5,3,1,0
2024-03-02,Kolkata,O+,5,5,3,1,0
2024-03-02,Kolkata,O-,0,5,3,1,0
2024-03-02,Kolkata,A+,5,5,3,1,0
2024-03-02,Kolkata,A-,0,5,3,1,0
2024-03-02,Kolkata,B+,14,5,3,1,0
2024-03-02,Kolkata,B-,2,5,3,1,0
2024-03-02,Kolkata,AB+,2,5,3,1,0
2024-03-02,Kolkata,AB-,1,5,3,1,0
2024-03-03,Delhi,O+,7,6,3,1,0
2024-03-03,Delhi,O-,3,6,3,1,0
2024-03-03,Delhi,A+,6,6,3,1,0
2024-03-03,Delhi,A-,1,6,3,1,0
2024-03-03,Delhi,B+,10,6,3,1,0
2024-03-03,Delhi,B-,1,6,3,1,0
2024-03-03,Delhi,AB+,1,6,3,1,0
2024-03-03,Delhi,AB-,0,6,3,1,0
2024-03-03,Mumbai,O+,21,6,3,1,0
2024-03-03,Mumbai,O-,0,6,3,1,0
2024-03-03,Mumbai,A+,12,6,3,1,0
2024-03-03,Mumbai,A-,3,6,3,1,0
2024-03-03,Mumbai,B+,6,6,3,1,0
2024-03-03,Mumbai,B-,0,6,3,1,0
2024-03-03,Mumbai,AB+,1,6,3,1,0
2024-03-03,Mumbai,AB-,2,6,3,1,0
2024-03-03,Bangalore,O+,13,6,3,1,0
2024-03-03,Bangalore,O-,1,6,3,1,0
2024-03-03,Bangalore,A+,6,6,3,1,0
2024-03-03,Bangalore,A-,0,6,3,1,0
2024-03-03,Bangalore,B+,3,6,3,1,0
2024-03-03,Bangalore,B-,0,6,3,1,0
2024-03-03,Bangalore,AB+,0,6,3,1,0
2024-03-03,Bangalore,AB-,0,6,3,1,0
2024-03-03,Chennai,O+,9,6,3,1,0
2024-03-03,Chennai,O-,5,6,3,1,0
2024-03-03,Chennai,A+,5,6,3,1,0
2024-03-03,Chennai,A-,2,6,3,1,0
2024-03-03,Chennai,B+,11,6,3,1,0
2024-03-03,Chennai,B-,0,6,3,1,0
2024-03-03,Chennai,AB+,2,6,3,1,0
2024-03-03,Chennai,AB-,0,6,3,1,0
2024-03-03,Kolkata,O+,7,6,3,1,0
2024-03-03,Kolkata,O-,1,6,3,1,0
2024-03-03,Kolkata,A+,3,6,3,1,0
2024-03-03,Kolkata,A-,1,6,3,1,0
2024-03-03,Kolkata,B+,3,6,3,1,0
2024-03-03,Kolkata,B-,0,6,3,1,0
2024-03-03,Kolkata,AB+,0,6,3,1,0
2024-03-03,Kolkata,AB-,0,6,3,1,0
2024-03-04,Delhi,O+,29,0,3,0,0
2024-03-04,Delhi,O-,3,0,3,0,0
2024-03-04,Delhi,A+,14,0,3,0,0
2024-03-04,Delhi,A-,2,0,3,0,0
2024-03-04,Delhi,B+,18,0,3,0,0
2024-03-04,Delhi,B-,0,0,3,0,0
2024-03-04,Delhi,AB+,3,0,3,0,0
2024-03-04,Delhi,AB-,1,0,3,0,0
2024-03-04,Mumbai,O+,25,0,3,0,0
2024-03-04,Mumbai,O-,2,0,3,0,0
2024-03-04,Mumbai,A+,12,0,3,0,0
2024-03-04,Mumbai,A-,3,0,3,0,0
2024-03-04,Mumbai,B+,20,0,3,0,0
2024-03-04,Mumbai,B-,1,0,3,0,0
2024-03-04,Mumbai,AB+,8,0,3,0,0
2024-03-04,Mumbai,AB-,3,0,3,0,0
2024-03-04,Bangalore,O+,14,0,3,0,0
2024-03-04,Bangalore,O-,0,0,3,0,0
2024-03-04,Bangalore,A+,14,0,3,0,0
2024-03-04,Bangalore,A-,0,0,3,0,0
2024-03-04,Bangalore,B+,15,0,3,0,0
2024-03-04,Bangalore,B-,1,0,3,0,0
2024-03-04,Bangalore,AB+,4,0,3,0,0
2024-03-04,Bangalore,AB-,0,0,3,0,0
2024-03-04,Chennai,O+,23,0,3,0,0
2024-03-04,Chennai,O-,1,0,3,0,0
2024-03-04,Chennai,A+,7,0,3,0,0
2024-03-04,Chennai,A-,2,0,3,0,0
2024-03-04,Chennai,B+,17,0,3,0,0
2024-03-04,Chennai,B-,2,0,3,0,0
2024-03-04,Chennai,AB+,8,0,3,0,0
2024-03-04,Chennai,AB-,0,0,3,0,0
2024-03-04,Kolkata,O+,18,0,3,0,0
2024-03-04,Kolkata,O-,1,0,3,0,0
2024-03-04,Kolkata,A+,5,0,3,0,0
2024-03-04,Kolkata,A-,2,0,3,0,0
2024-03-04,Kolkata,B+,12,0,3,0,0
2024-03-04,Kolkata,B-,1,0,3,0,0
2024-03-04,Kolkata,AB+,2,0,3,0,0
2024-03-04,Kolkata,AB-,0,0,3,0,0
2024-03-05,Delhi,O+,18,1,3,0,0
2024-03-05,Delhi,O-,4,1,3,0,0
2024-03-05,Delhi,A+,11,1,3,0,0
2024-03-05,Delhi,A-,0,1,3,0,0
2024-03-05,Delhi,B+,18,1,3,0,0
2024-03-05,Delhi,B-,5,1,3,0,0
2024-03-05,Delhi,AB+,5,1,3,0,0
2024-03-05,Delhi,AB-,0,1,3,0,0
2024-03-05,Mumbai,O+,17,1,3,0,0
2024-03-05,Mumbai,O-,0,1,3,0,0
2024-03-05,Mumbai,A+,12,1,3,0,0
2024-03-05,Mumbai,A-,0,1,3,0,0
2024-03-05,Mumbai,B+,10,1,3,0,0
2024-03-05,Mumbai,B-,3,1,3,0,0
2024-03-05,Mumbai,AB+,3,1,3,0,0
2024-03-05,Mumbai,AB-,1,1,3,0,0
2024-03-05,Bangalore,O+,7,1,3,0,0
2024-03-05,Bangalore,O-,1,1,3,0,0
2024-03-05,Bangalore,A+,11,1,3,0,0
2024-03-05,Bangalore,A-,0,1,3,0,0
2024-03-05,Bangalore,B+,16,1,3,0,0
2024-03-05,Bangalore,B-,1,1,3,0,0
2024-03-05,Bangalore,AB+,6,1,3,0,0
2024-03-05,Bangalore,AB-,1,1,3,0,0
2024-03-05,Chennai,O+,22,1,3,0,0
2024-03-05,Chennai,O-,4,1,3,0,0
2024-03-05,Chennai,A+,7,1,3,0,0
2024-03-05,Chennai,A-,3,1,3,0,0
2024-03-05,Chennai,B+,13,1,3,0,0
2024-03-05,Chennai,B-,0,1,3,0,0
2024-03-05,Chennai,AB+,1,1,3,0,0
2024-03-05,Chennai,AB-,1,1,3,0,0
2024-03-05,Kolkata,O+,10,1,3,0,0
2024-03-05,Kolkata,O-,2,1,3,0,0
2024-03-05,Kolkata,A+,4,1,3,0,0
2024-03-05,Kolkata,A-,1,1,3,0,0
2024-03-05,Kolkata,B+,7,1,3,0,0
2024-03-05,Kolkata,B-,1,1,3,0,0
2024-03-05,Kolkata,AB+,4,1,3,0,0
2024-03-05,Kolkata,AB-,0,1,3,0,0
2024-03-06,Delhi,O+,21,2,3,0,0
2024-03-06,Delhi,O-,2,2,3,0,0
2024-03-06,Delhi,A+,9,2,3,0,0
2024-03-06,Delhi,A-,1,2,3,0,0
2024-03-06,Delhi,B+,22,2,3,0,0
2024-03-06,Delhi,B-,2,2,3,0,0
2024-03-06,Delhi,AB+,5,2,3,0,0
2024-03-06,Delhi,AB-,0,2,3,0,0
2024-03-06,Mumbai,O+,23,2,3,0,0
2024-03-06,Mumbai,O-,3,2,3,0,0
2024-03-06,Mumbai,A+,16,2,3,0,0
2024-03-06,Mumbai,A-,2,2,3,0,0
2024-03-06,Mumbai,B+,17,2,3,0,0
2024-03-06,Mumbai,B-,1,2,3,0,0
2024-03-06,Mumbai,AB+,5,2,3,0,0
2024-03-06,Mumbai,AB-,1,2,3,0,0
2024-03-06,Bangalore,O+,13,2,3,0,0
2024-03-06,Bangalore,O-,2,2,3,0,0
2024-03-06,Bangalore,A+,10,2,3,0,0
2024-03-06,Bangalore,A-,2,2,3,0,0
2024-03-06,Bangalore,B+,16,2,3,0,0
2024-03-06,Bangalore,B-,0,2,3,0,0
2024-03-06,Bangalore,AB+,4,2,3,0,0
2024-03-06,Bangalore,AB-,0,2,3,0,0
2024-03-06,Chennai,O+,12,2,3,0,0
2024-03-06,Chennai,O-,3,2,3,0,0
2024-03-06,Chennai,A+,7,2,3,0,0
2024-03-06,Chennai,A-,1,2,3,0,0
2024-03-06,Chennai,B+,9,2,3,0,0
2024-03-06,Chennai,B-,1,2,3,0,0
2024-03-06,Chennai,AB+,4,2,3,0,0
2024-03-06,Chennai,AB-,1,2,3,0,0
2024-03-06,Kolkata,O+,12,2,3,0,0
2024-03-06,Kolkata,O-,5,2,3,0,0
2024-03-06,Kolkata,A+,8,2,3,0,0
2024-03-06,Kolkata,A-,0,2,3,0,0
2024-03-06,Kolkata,B+,8,2,3,0,0
2024-03-06,Kolkata,B-,0,2,3,0,0
2024-03-06,Kolkata,AB+,4,2,3,0,0
2024-03-06,Kolkata,AB-,0,2,3,0,0
2024-03-07,Delhi,O+,16,3,3,0,0
2024-03-07,Delhi,O-,2,3,3,0,0
2024-03-07,Delhi,A+,12,3,3,0,0
2024-03-07,Delhi,A-,1,3,3,0,0
2024-03-07,Delhi,B+,20,3,3,0,0
